projectid,<nn>title</nn>
fa1e85504df3cc61f691f71a12aa6859,<nn>Help</nn> <vb>Give</vb> <prps>My</prps> <jj>Ugly</jj> <nnp>Library</nnp> <det>a</det> <nn>Make-Over</nn> <pp>!</pp>
fa14fe4592b4aa27e9ab410d9e119e24,<nnp>Class</nnp> <nn>Reading</nn> <nnp>Center</nnp>
fa08bf68af4b71cc2d86008420d43865,<jj>Comfortable</jj> <cc>and</cc> <nnp>Clean</nnp> <in>in</in> <prps>My</prps> <jj>Preschool</jj> <nnp>Classroom</nnp>
f9fcf72e1a7c04b62ac1aaf589b1cc20,<nn>Listening</nn> <nn>Work</nn> <nnp>Station</nnp>
f9ebd969533ed83b8cc334d3d53a46f0,<nnp>Save</nnp> <prp>us</prp> <in>in</in> <nnp>Sixth</nnp> <pp>!</pp>
f9e4ab84167597423d03e8d925e8b06c,<vb>Please</vb> <nn>Help</nn> <nnp>Our</nnp> <vbg>Struggling</vbg> <nns>Readers</nns>
f9c1f1e0263b142dc4b08dc1fbae8af0,<nnp>Creative</nnp> <nn>Thinking</nn> <in>through</in> <nnp>Play</nnp>
f9bea941196f23f8e6f215037190720d,<nn>Listening</nn> <nnp>Center</nnp> <vbd>Needed</vbd>
f9bac33fe00b79e53d31c3aed70a3a7c,<ppl>``</ppl> <vb>Say</vb> <ppl>``</ppl> <ppl>``</ppl> <jj>CHEESE-Louise</jj> <pp>!</pp>
f9bac33fe00b79e53d31c3aed70a3a7c,<wrb>Where</wrb> <vbz>'s</vbz> <det>The</det> <nn>Camera</nn> <pp>?</pp> <ppr>''</ppr> <ppr>''</ppr> <nnp>Yearbk</nnp> <nns>Needs</nns> <nnp>Pix</nnp> <pp>!</pp> <ppr>''</ppr>
f9b1bf0158ac1715c2f8c926e61311b9,<nn>Print</nn> <prp>It</prp>
f9abf449a02b614fdc8913a9efcae458,<jj>Engaging</jj> <nns>Students</nns> <in>with</in> <cd>21st</cd> <nn>Technology</nn>
f9a6563cb70594681998755a072ba432,<vb>Create</vb> <nnp>Social</nnp> <nnp>Thinkers</nnp>
f9a492368115bfba229327442a8472c0,<nn>Laptop</nn> <nnp>Learning</nnp> <pps>:</pps> <nnp>Learners</nnp> <in>On</in> <det>The</det> <vb>Move</vb> <pp>!</pp>
f98be197c629554fe450c0434840cb66,<nnp>Tech</nnp> <nn>Savvy</nn> <nnp>Third</nnp> <nns>Graders</nns>
f981dcd6c04a23afa558ae32f8b93626,<nnp>Building</nnp> <nnp>Money</nnp> <nns>Skills</nns> <vbz>Begins</vbz> <in>In</in> <nn>Kindergarten</nn>
f97f06a8870006b3446970f439d2c9a5,<nnp>Technology</nnp> <in>in</in> <det>the</det> <nn>Science</nn> <nnp>Classroom</nnp>
f97dd936a54698d4720076dc1777bdb2,<nnp>Math</nnp> <nnp>Goes</nnp> <nnp>Interactive</nnp> <pp>!</pp>
f97dd936a54698d4720076dc1777bdb2,<vb>Assist</vb> <in>In</in> <nn>Teaching</nn> <in>With</in> <vb>Envision</vb> <nnp>Math</nnp>
f97d6ac1d110bade1674a20970315222,<nnp>First</nnp> <nnp>Generation</nnp> <in>Of</in> <nnp>Young</nnp> <nnp>Men</nnp> <nnp>Go</nnp> <to>To</to> <nnp>College</nnp>
f9779327975e88b5721456a195f27ed9,<nn>Planting</nn> <nnp>Our</nnp> <nn>iPod</nn> <in>After</in> <nnp>Hurricane</nnp> <nnp>Sandy</nnp>
f9673428c44a3cbee157b6d343eea417,<nnp>Fantasizing</nnp> <in>About</in> <nn>Reading</nn>
f966070ee0eeca174005ba4666c03be2,<prp>We</prp> <vbp>Need</vbp> <nnp>Math</nnp> <nnp>Manipulatives</nnp> <pp>!</pp>
f94eb87a0613ae1f48d5d876bca9ed6b,<nn>Help</nn> <prps>my</prps> <nn>Beginning</nn> <nns>Readers</nns> <pp>!</pp>
f9432f1868b8d8970269c6441afe2365,<nnp>Math</nnp> <nn>Mania</nn>
f93ac87f3df553474acfa0368a5c1807,<nnp>Arctic</nnp> <nnp>Animal</nnp> <nnp>Books</nnp>
f933411ddf5279c44e16d13005d4218f,<nn>History</nn> <in>in</in> <prps>Our</prps> <jj>Own</jj> <nns>Words</nns>
f912ae9129c1df394d1d262cf08d8199,<nnp>Art</nnp> <nnp>Smart</nnp>
f90433d3a1969c23ccc82243fed4c831,<nnp>Social</nnp> <nnp>Studies</nnp> <vbz>Is</vbz> <jj>Sensational</jj> <pp>!</pp>
f8fc186f5b80ff61d062e482c5124a47,<vbg>Creating</vbg> <nnp>Independent</nnp> <nns>Readers</nns>
f8f8be1572dabe15fe08da818d92bffd,<nnp>WE</nnp> <nnp>Are</nnp> <nnp>DIGITAL-</nnp> <nnp>Digital</nnp> <nn>storytelling</nn> <cc>and</cc> <vbg>Writing</vbg> <nnp>Project</nnp>
f8dd2b14857d149283033dc911b57321,<nn>Presentation</nn> <vbz>is</vbz> <nn>Everything</nn>
f8c4a4f11e9b5343b3daf2066d2b0052,<nnp>Real</nnp> <nnp>World</nnp> <nnp>Math</nnp>
f8a4e97e651508a801459c9b4378ccce,<vbg>Keeping</vbg> <det>Those</det> <nnp>Memories</nnp> <nnp>Safe</nnp>
f89dc74d4ff0215b174bc1d8605a5b9b,<vbg>Drawing</vbg>
f8819faaa2777cc00288121fa5aef3a0,<vb>Banish</vb> <det>the</det> <nnp>Basals</nnp> <pp>!</pp>
f877deaad74c7b775066e2d89a743de6,<nn>Need</nn> <to>to</to> <vb>Read</vb> <pp>!</pp>
f874d947da632ee1936ce945b9555c54,<nnp>Read</nnp> <nnp>Baby</nnp> <nnp>Read</nnp> <pp>!</pp>
f8632a2d7d82c0524efc2a45ee3c8dbc,<nnp>See</nnp> <prp>It</prp> <in>In</in> <nnp>Color</nnp> <pp>!</pp>
f85943fa36e1e39a48af8a1a82e9b5a6,<nnp>Cheer</nnp> <in>On</in> <nnp>Team</nnp> <nnp>Super</nnp> <pp>!</pp>
f84fbdf6bf652f5d3efcfa90b232bb5e,<md>Can</md> <prp>You</prp> <vbp>Hear</vbp> <prp>Me</prp> <rb>Now</rb> <pp>?</pp>
f84a7146d69e86ba7a6c848f2b356db9,<vbn>Centered</vbn> <in>on</in> <nnp>Math</nnp> <pps>:</pps> <vbg>Making</vbg> <nnp>Math</nnp> <nn>Fun</nn> <in>With</in> <nnp>Math</nnp> <nnps>Stations</nnps>
f832e566ff55f380470f3d98e59e54ab,<nnp>Student</nnp> <nnp>Exploration</nnp> <in>With</in> <nnp>Technology</nnp> <in>In</in> <det>All</det> <nns>Subjects</nns> <pp>!</pp> <pp>!</pp>
f81ae665bd63d578e5290ce755ddd645,<nnp>Easel</nnp> <nnp>Learning</nnp> <pps>:</pps> <nnp>Cooperative</nnp> <nnp>Learning</nnp> <in>with</in> <nnp>Portability</nnp>
f81918907f6e1b44fb37abef41c231b3,<vbg>Creating</vbg> <det>a</det> <nn>Pod</nn> <in>of</in> <nns>iPods</nns> <pp>!</pp>
f80153503cffd7e84da8811777f92ae3,<nns>Ants</nns> <nnp>OUT</nnp> <in>of</in> <prps>My</prps> <nns>Pants</nns>
f7f01ac6ab9f3c82bdcab51d03fc3e15,<vbg>Setting</vbg> <nnp>Sail</nnp> <in>on</in> <det>a</det> <nn>Voyage</nn> <in>of</in> <nnp>Learning</nnp> <pp>!</pp>
f79dd0e1cec90062c2d98c4a94ca2068,<nn>Handwriting</nn> <in>Without</in> <nns>Tears</nns>
f79934855bbe13866fd6f491bc80bfe8,<nnp>AB</nnp> <nnp>Calculus</nnp> <nnp>-The</nnp> <rb>Infinitely</rb> <jj>Small</jj> <nnp>Will</nnp> <vb>Conquer</vb> <det>The</det> <nn>WORLD</nn>
f7989ac7280ac79e1059b4689bd06833,<nnp>Green</nnp> <vbz>Thumbs</vbz>
f7977422d3d04468216bf68f95945e18,<nnp>Building</nnp> <nnp>A</nnp> <nnp>Library</nnp> <in>For</in> <jj>Reluctant</jj> <nns>Readers</nns>
f796a8a7097c729b2a37085595cf6266,<nnp>Hurrican</nnp> <nnp>Sandy</nnp> <vbp>Hit</vbp> <prps>Our</prps> <nnp>Community</nnp> <in>in</in> <nnp>Far</nnp> <nnp>Rockaway</nnp>
f78c7f9de5ebf70c1e1cfceec679bad2,<jj>Marvelous</jj> <nnp>Math</nnp> <nns>Facts</nns> <nns>Friends</nns>
f775919bda51bf8f068cb49c9c474ac7,<nnp>Righteous</nnp> <nns>Readers</nns>
f7699f081dc5fddbda6843aaf5827e1f,<nnp>Low</nnp> <nnp>Income</nnp> <nns>Needs</nns> <nn>Help</nn> <in>During</in> <nn>Recession</nn>
f7561c9a94e29bb0fefe9c3f080263ab,<nnp>Document</nnp> <nnp>Camera</nnp> <in>for</in> <nnp>Math</nnp> <nnp>Class</nnp>
f754c540c64157e4932a177586a6f758,<jj>Hands-On</jj> <nnp>Math</nnp>
f75027e6dd8152c7e064189b315ef20f,<det>A</det> <jj>Cozy</jj> <nn>Corner</nn>
f74d5920ae7b93c03d50c21b5020bc4d,<nnp>CPR</nnp> <nnp>Awarness</nnp>
f74d5920ae7b93c03d50c21b5020bc4d,<nnp>Physical</nnp> <nnp>Education</nnp>
f74ce15908ef026b4acbe1848a7c75b5,<cd>2nd</cd> <nns>Graders</nns> <cc>And</cc> <nn>Feed</nn> <nnp>USA</nnp> <nnp>Perfect</nnp> <rb>Together</rb> <rb>Again</rb>
f740efd52824022d412a4739615b831b,<prp>We</prp> <vbp>'re</vbp> <vbg>Turning</vbg> <nns>Readers</nns> <nnp>Into</nnp> <nns>Leaders</nns> <pp>!</pp> <pp>!</pp>
f72dbc1e3580a9f6de43aa3a73bd57c7,<nnp>Book</nnp> <nnp>Share</nnp>
f70d4c8593315c04c3f26a5c6f316d40,<vbg>Bringing</vbg> <det>the</det> <jj>Global</jj> <to>to</to> <det>the</det> <jj>Local</jj>
f6ff19e8ac5972d805ac5094bec2cc66,<prp>It</prp> <vbz>'s</vbz> <nnp>Time</nnp> <in>For</in> <nnp>Kids</nnp> <to>to</to> <vb>Read</vb> <det>All</det> <in>About</in> <prp>It</prp> <pp>!</pp>
f6feb218617418e39c360ac8a284b6d7,<det>A</det> <nnp>Space</nnp> <in>for</in> <det>Every</det> <jjr>Kinder</jjr> <cc>and</cc> <det>a</det> <jjr>Kinder</jjr> <in>for</in> <det>Every</det> <nnp>Space</nnp> <pp>!</pp>
f6f7c0c41ef64c855d1abe50bfb0251f,<nnp>Classroom</nnp> <nn>Projector</nn> <in>for</in> <nn>Lesson</nn> <nn>Display</nn> <cc>and</cc> <nn>Practice</nn>
f6f43974202506013c5d7e0bb01afdae,<ppl>``</ppl> <nnp>Lights</nnp>
f6ecb18f837be4f3089f22b08babe80d,<nnp>Economics</nnp> <in>Through</in> <nn>Literature</nn> <pp>!</pp>
f6eb6b6e207fef223a9d5a7875b1a7eb,<vbg>Stepping</vbg> <in>Up</in> <to>To</to> <nnp>Standard</nnp> <pps>:</pps> <nn>Literacy</nn> <nnp>Library</nnp>
f6d1b63f587de5b111f22e8cdc55d830,<ppl>``</ppl> <vb>Write</vb> <nnp>Math</nnp>
f6aefb85cd7258294696fb6088c272ca,<nnp>Space</nnp> <nns>Savers</nns> <in>For</in> <det>A</det> <nnp>Matchbox</nnp> <nnp>Classroom</nnp> <in>With</in> <nnp>Tiny</nnp> <nnp>Tots</nnp>
f67f79be66137c522f9b50d0bbc7becd,<prp>We</prp> <vbp>'re</vbp> <jj>Mad</jj> <in>for</in> <nnp>Math</nnp> <pp>!</pp> <pp>!</pp> <pp>!</pp>
f67c4e0b2bf0a57bd0f164e848465409,<vbg>Getting</vbg> <nnp>Organized</nnp> <pps>-</pps> <prp>It</prp> <vbz>Starts</vbz> <in>in</in> <nn>Kindergarten</nn> <pp>!</pp>
f67b636426fea563153adc961c7c6690,<det>The</det> <nn>Literacy</nn> <nns>Benefits</nns> <in>of</in> <nn>Listening</nn> <pp>!</pp>
f67a29357b5683d45f96c09d2977449a,<ppl>``</ppl> <nnp>Technology</nnp> <pps>:</pps> <nnp>IRead</nnp>
f66d0f321bc3dc80bcfc37493607b96a,<det>The</det> <nnp>Leader</nnp> <in>In</in> <nnp>ME</nnp> <pp>!</pp> <cd>7</cd> <nns>Habits</nns> <in>of</in> <jj>Happy</jj> <nns>Kids</nns> <pp>!</pp>
f649c391fdaedc718c83bd7902dbd5ee,<jj>Marvelous</jj> <nnp>Math</nnp> <nns>Facts</nns>
f64784a37bb38411c87c088c6ac45ade,<vb>Engage</vb> <prps>My</prps> <nns>Students</nns> <in>Through</in> <nnp>Technology</nnp>
f637f789b51326ecb80b088f44c9b3cb,<nn>Recorder</nn> <nn>Storage</nn>
f628e240af059821e56f93424b376b13,<nnp>Ready</nnp> <pp>.</pp> <nn>Set</nn> <pp>.</pp> <nnp>READ</nnp> <pp>!</pp>
f621bbb07dce5cee25979d60b768d854,<nnp>Nooks</nnp> <nnp>Make</nnp> <nn>Reading</nn> <jj>Exciting</jj> <pp>!</pp>
f6179c38411b3a979ece38fabc10decd,<nn>Teaching</nn> <jj>Japanese</jj> <nns>Arts</nns> <cc>and</cc> <nnp>Culture</nnp> <in>in</in> <jj>Elementary</jj> <nnp>School</nnp>
f60254a554615090eeb4f4409c950c22,<nn>Reading</nn> <nnp>Center</nnp> <nns>CDs</nns> <to>to</to> <nn>Support</nn> <vbg>Emerging</vbg> <nns>Readers</nns> <in>in</in> <jjr>Kinder</jjr> <pp>.</pp>
f5e75528700d56e0fda7c38b39560aa0,<nn>Fiction</nn> <pp>.</pp> <pp>.</pp> <pp>.</pp>
f5e75528700d56e0fda7c38b39560aa0,<nnp>Always</nnp> <vbz>Has</vbz> <det>The</det> <nn>Possibility</nn> <in>Of</in> <vbg>Being</vbg> <in>About</in> <prp>Oneself</prp>
f5c64dd9922d47bffde497f715452059,<ppl>``</ppl> <nn>Help</nn> <nnp>Us</nnp> <ppl>``</ppl> <ppl>``</ppl> <nnp>Read</nnp> <nnp>All</nnp> <in>About</in> <prp>It</prp> <ppr>''</ppr>
f59b5ad648f836e65b0714f717c5cb23,<vb>Increase</vb> <prps>Our</prps> <nn>Brain</nn> <nn>Knowledge</nn>
f58f0f425ab0581b34f337b9565ef649,<nnp>Ringing</nnp> <in>In</in> <det>the</det> <nnp>New</nnp> <nnp>School</nnp> <nnp>Year-</nnp> <nnp>Bells</nnp> <in>for</in> <nnp>Music</nnp> <nnp>Class</nnp>
f58158c6ebc3d8625d6937d53a9bc25d,<jj>Hands-On</jj> <nn>Project</nn> <nns>Materials</nns>
f5709383348a0dd6e266fddda534da29,<nn>Help</nn> <nnp>Us</nnp> <to>To</to> <vb>See</vb> <pp>!</pp>
f5703a240e9b89f2546d0d0e42a8f3bd,<nnp>Mathematicians</nnp> <in>in</in> <nn>Kindergarten</nn>
f56ae36ebb3025a01af48c2092c2fc8c,<nnp>First</nnp> <nnp>Grade</nnp> <nnp>Artists</nnp> <nn>Need</nn> <nns>Materials</nns>
f56a10a55acfe2de9c29bea23aa03e2b,<ppl>``</ppl> <jj>Flip</jj> <in>with</in> <nnp>Us</nnp>
f55cf738702217498bc722f6f3a290a9,<prp>It</prp> <vbz>'s</vbz> <nnp>WOW</nnp> <nnp>Time</nnp> <pp>!</pp>
f55cf738702217498bc722f6f3a290a9,
f55cf738702217498bc722f6f3a290a9,<nnp>Working</nnp> <in>On</in> <nns>Words</nns>
f552f74820026d274bb9c40224e1cc22,<nnp>Learning</nnp> <in>through</in> <nn>Literature</nn> <nns>Sets</nns>
f545fb6d97ee0faaceff04aca81ee87f,<nnps>Ceramics</nnps> <pp>!</pp> <pp>!</pp> <pp>!</pp>
f53cb793d198abe11bd7b53f22e1db64,<nn>iNeed</nn> <det>some</det> <nns>iPads</nns>
f52c730fbaa81eb783ab09dc6da8836f,<det>Every</det> <nnp>Little</nnp> <nn>Bit</nn> <nns>Counts</nns>
f52c51d5974916a61ed3a15ef508f7ad,<nn>Help</nn> <nnp>Us</nnp> <vb>Listen</vb> <to>To</to> <nn>Reading</nn> <pp>!</pp>
f526280e4a63dfe03018b85ed78e5eed,<nnp>Christmas</nnp> <nnp>Bells</nnp> <nnp>Are</nnp> <nnp>Ringing</nnp>
f5202b820fd2486190643823251d67ad,<nnp>Classroom</nnp> <nnp>Museum</nnp> <in>of</in> <nnp>Alternative</nnp> <nnp>Energy</nnp> <cc>and</cc> <nnp>Life</nnp> <nnp>Sciences</nnp>
f51ef0c88223f73e162ee4dde29e5f58,<jj>Innovative</jj> <nns>Readers</nns>
f5161a48d7ff224c720a6a41ae1b5057,<nnp>Learning</nnp> <nnp>Math</nnp> <in>with</in> <nns>Hands</nns> <in>on</in> <nnps>Activities</nnps>
f50e2a867d28abede1ea2d7fbf001082,<ppl>``</ppl> <jj>Ready</jj>
f4f5c91f17f8ff658be89babc16182fe,<nnp>Read</nnp> <to>To</to> <prp>Me</prp> <sym><</sym> <pps>-</pps> <sym>></sym> <nn>I</nn> <nnp>Read</nnp> <to>To</to> <prp>You</prp>
f4e912244401d0affa7379b60f665482,<nnp>Young</nnp> <nns>Minds</nns> <cc>and</cc> <nns>Ears</nns> <vbp>Need</vbp> <nn>Literature</nn> <in>for</in> <nn>Listening</nn> <nnp>Center</nnp>
f4e749b742665c76ed1be44b8df77732,<ppl>``</ppl> <nns>Supplies</nns>
f4e06fae22da28b63b960747e56aa6d5,<nnp>Building</nnp> <nnp>Keyboarding</nnp> <nns>Skills</nns>
f4d4bcef27419a3b390a69cc68312fd6,<det>A</det> <nn>Book</nn> <vbz>Is</vbz> <det>A</det> <jj>Present</jj> <prp>You</prp> <md>Can</md> <vb>Open</vb> <rb>Again</rb> <cc>And</cc> <nnp>Again</nnp> <pp>.</pp>
f4d0476814fe490c1186264f4855bca2,<ppl>``</ppl> <nnp>Clean</nnp> <det>the</det> <nn>Clutter</nn>
f4cab7001ab229825423e1e012e40505,<nnp>Computers</nnp> <in>at</in> <prps>My</prps> <nnp>Fingertips</nnp>
f4c4acbcc17929121fa017e2458e3ed7,<vbg>Growing</vbg> <in>Up</in> <rb>Financially</rb> <nnp>Literate</nnp>
f4c2a3a68bc7cab046fa9d012d4af56d,<jj>Sensational</jj> <nns>Sculptures</nns>
f4b2876adde94f3838ba22177f711f0a,<nn>Help</nn> <nnp>Our</nnp> <nns>Students</nns> <nn>Focus</nn> <in>So</in> <prp>They</prp> <md>Can</md> <vb>Learn</vb> <pp>!</pp>
f4a90e6b2ba9e8db2c55927d20709c9b,<nnp>Learning</nnp> <nnp>Science</nnp> <nnp>Beyond</nnp> <det>the</det> <nn>Surface</nn>
f49cd50b3f379f2557b034dbafa10181,<nnp>Child</nnp> <nns>Soldiers</nns> <in>in</in> <nnp>Detroit</nnp>
f49c9bab0253181c085746b5c44593bd,<nnp>Technology.It</nnp> <pos>'s</pos> <prps>our</prps> <nn>future</nn> <pp>!</pp>
f492bac0775a18c489eb54403dbe6801,<nnp>Classroom</nnp> <nnp>Library</nnp> <pps>:</pps> <nnp>Books</nnp> <in>on</in> <nns>Students</nns> <nn>Reading</nn> <nnp>Level</nnp>
f48a9d99369d3f855610de010b332c7b,<ppl>``</ppl> <prp>We</prp> <md>Must</md> <vb>Learn</vb> <nns>Letters</nns>
f4874ac764fcb20c8d263ef4ba14a0a1,<jj>Useful</jj> <nn>Reading</nn> <nnp>Centers</nnp>
f4820819b9c3222c91a5a5afb543b38a,<nn>Help</nn> <nnp>Us</nnp> <vb>Become</vb> <nnp>Fluent</nnp> <nns>Readers</nns> <pp>!</pp>
f478f30797c8a1862e51a781f9db24ce,<vb>Pull</vb> <in>Out</in> <nn>Puzzle</nn> <nn>Place</nn>
f4736fa3d3d20d5c299b6201d662b257,<vbg>Creating</vbg> <det>a</det> <nn>Fun</nn> <nnp>Learning</nnp> <nnp>Environment</nnp>
f462d0d7fc1186e494cacfeedef48662,<nn>Language</nn> <nnp>Learning</nnp> <nn>Domination</nn>
f459d6a8cc9bdb0a950bcece72fff151,<wrb>How</wrb> <to>to</to> <vb>Live</vb> <det>a</det> <nnp>Lung</nnp> <nnp>Life</nnp> <pp>!</pp>
f459d6a8cc9bdb0a950bcece72fff151,<nn>Smoke</nn> <nns>Signals</nns> <in>for</in> <nns>Teens</nns>
f44fb6bb5cec73ce05eed4f9021d09f7,<det>A</det> <nnp>Computer</nnp> <in>for</in> <nnp>FIRST</nnp> <nnp>Robotics</nnp> <nnp>Team</nnp>
f44ad92593dc63a3f13ce62ce2e51953,<nnp>Financial</nnp> <nnp>Planning</nnp> <nnp>Education</nnp>
f44ad92593dc63a3f13ce62ce2e51953,<det>The</det> <nn>Gift</nn> <in>That</in> <vbz>Keeps</vbz> <in>On</in> <vbg>Giving</vbg>
f444164bc30144fd7669bd7690628bb5,<nnp>Student</nnp> <nnp>Atlases</nnp>
f442d185fb49b00995d073ecfa8f3e2d,<ppl>``</ppl> <nnp>Learning</nnp> <in>with</in> <nnp>Boardgames</nnp>
f43c25f5827feb1fff2f928ba5659bd3,<nnp>Muslin</nnp> <cc>and</cc> <nn>Fabric</nn>
f4335200af1659bd83facbdefa16dd09,<nnp>Cribbage</nnp> <in>for</in> <det>the</det> <nnp>Classroom</nnp>
f427806ada57eba1fe9f085cd0ca5062,<nns>iPads</nns> <in>For</in> <nn>Intervention</nn>
f420f89b812d2d4c5aef92f64020e648,<ppl>``</ppl> <jj>Wonderful</jj> <nnp>Writers</nnp> <vbg>Looking</vbg> <in>for</in> <det>a</det> <nn>Role</nn> <ppl>``</ppl> <ppl>``</ppl> <nnp>Model</nnp> <ppr>''</ppr>
f4179713fb7c3a439b0d40c1c88b2bc1,<nnp>Kindling</nnp> <nnp>Out</nnp> <det>the</det> <nn>Fire</nn> <in>on</in> <nnp>Bullying</nnp>
f404799fa6b22621874db40a469271fd,<nn>Reading</nn> <vbz>is</vbz> <det>a</det> <nnp>Great</nnp> <nnp>Way</nnp> <to>to</to> <vb>Spend</vb> <det>the</det> <nnp>Day</nnp>
f3fb29870ce2af41cc3b961ec458e827,<prp>We</prp> <vbp>Are</vbp> <nns>Readers</nns> <cc>And</cc> <nnp>Writers</nnp>
f3f3af771d77ec47a995fba4005f1b24,<nnp>Kindle</nnp> <nn>Reading</nn> <pp>!</pp>
f3ef7e6e49712493e606982c7b3a3521,<ppl>``</ppl> <det>The</det> <jjs>Best</jjs> <nn>Part</nn> <in>of</in> <prp>Me</prp> <ppr>''</ppr> <ppr>''</ppr> <nnp>Photography</nnp> <nnp>Project</nnp> <ppr>''</ppr>
f3e1323f8df45fda317a82b02ce5753c,<ppl>``</ppl> <nnp>Discover</nnp> <prp>it</prp>
f3d55b7835e69b7fba3666c8b6da60c7,<vbg>Launching</vbg> <nnp>Learning</nnp> <in>Through</in> <nn>iPad</nn> <nnp>Minis</nnp> <pp>!</pp>
f38d9ac4be77e9a0aa26141ef12c74ed,<nns>Hands</nns> <in>On</in> <nnp>Technology</nnp>
f384dd2ddb65cc2b2ac23b2308c02a7d,<nn>iPad</nn> <in>for</in> <nnp>Inner</nnp> <nnp>City</nnp> <nnp>First</nnp> <nnp>Grade</nnp> <nnp>Classroom</nnp>
f37f7fe01758b52ece0d67d5c73ffa47,<nn>Help</nn> <nnp>Us</nnp> <vbp>Get</vbp> <jj>Creative</jj> <pp>!</pp>
f379305b9b959a3bec5dda0c4aa268d6,<nnp>Sí</nnp> <fw>Se</fw> <nnp>Puede</nnp>
f3774c9b26eb470c5293d37c14518164,<prp>We</prp> <vbp>Need</vbp> <det>the</det> <nns>Basics</nns> <pp>!</pp>
f3668999b160e4b05b39e637e6eee8d8,<jj>Clever</jj> <nn>Comprehension</nn>
f35cffceccde67d35fcd5c65e97f9411,<nn>Need</nn> <nns>Calculators</nns> <in>for</in> <nnp>Calculus</nnp>
f35ba8d37a980c5c701f323c4fc7540a,<nnp>Lenovo</nnp> <in>for</in> <nnp>Learning</nnp> <pp>!</pp>
f35a172ad42b6d43a76390eccd9b0c31,<rb>Even</rb> <nnp>Hungrier</nnp> <in>For</in> <nn>Literacy</nn>
f3591778589c0176ac8ed6c2942a2bc3,<nnp>Mrs.</nnp> <nnp>K.</nnp> <ppl>`</ppl> <prp>s</prp> <cd>1st</cd> <nnp>Grade</nnp> <nnp>EL</nnp> <nnp>Class</nnp> <pp>!</pp>
f34ab49dbb00b273e37d7dc57f837fe5,<jj>Put</jj> <prps>Your</prps> <rb>Back</rb> <nnp>Into</nnp> <prp>It</prp>
f34aad43e1323bda505619e795bfc27d,<nnp>Experiential</nnp> <nnp>Learning</nnp> <nnp>Projects</nnp>
f34776e727be5bc7061ca716818fe0f0,<nnp>Fire</nnp> <in>Up</in> <prps>Our</prps> <nnp>Learning</nnp> <pp>!</pp>
f33fea78ffe11fd913eff0944805301a,<ppl>``</ppl> <nn>iCame</nn>
f337d8e760125e591fda664d3b8f29ef,<nnp>Robotics</nnp> <pps>:</pps> <jjr>More</jjr> <in>Than</in> <vbz>Meets</vbz> <det>The</det> <nnp>Eye</nnp>
f3258395077129f3a0cd82b432945244,<ppl>``</ppl> <nnp>Free</nnp> <in>at</in> <jj>Last</jj> <pp>!</pp>
f3258395077129f3a0cd82b432945244,<nnp>Free</nnp> <in>at</in> <jj>Last</jj> <pp>!</pp> <ppr>''</ppr> <ppr>''</ppr> <nnp>Part</nnp> <cd>2</cd> <ppr>''</ppr>
f31d7d38e8eb508dfc026235056c1be7,<nnp>Books</nnp> <in>For</in> <prps>Our</prps> <nnp>Classroom</nnp> <nnp>Library</nnp>
f315054f9bcf93ed93356858ef752f7b,<nnp>Spanish</nnp> <nn>Language</nn> <nns>Enthusiasts</nns> <nn>Work</nn> <vbd>Revealed</vbd>
f31461c286dbfa16df8a485624a07578,<in>From</in> <nn>Silence</nn> <vbz>Is</vbz> <nnp>Golden</nnp> <to>To</to> <jj>Beautiful</jj> <nn>Music</nn>
f30e0f300b5eb3f0196acf608abb9798,<wp>What</wp> <vbz>'s</vbz> <det>A</det> <nnp>Kiln</nnp> <in>Without</in> <nns>Shelves</nns> <pp>?</pp>
f30e0f300b5eb3f0196acf608abb9798,<jj>Useless</jj> <pp>!</pp>
f2fe6dc0b5c45b58304e4b22c778343b,<nnp>Books</nnp> <in>On</in> <nn>Display</nn>
f2f1a2af59e2839fce1568e12146a270,<in>Outside</in> <prps>Our</prps> <cd>Four</cd> <nnp>Walls.Learning</nnp> <vbz>Happens</vbz> <pp>!</pp>
f2c55b727cf29c96a37875b95a84aa86,<prp>We</prp> <md>Ought</md> <to>To</to> <vb>Be</vb> <in>In</in> <nnp>Pictures</nnp>
f2c04fd37bb28cc3d3422d96c7062a92,<nnp>STEM</nnp> <cc>and</cc> <nnp>Robotics</nnp>
f2bed39726d791575bf50ee2fda8de99,<nnp>Financial</nnp> <nn>Literacy</nn> <in>In</in> <jjr>Kinder</jjr> <pp>!</pp>
f2bc1fa416ef5d9b6f38bb932e38d441,<ppl>``</ppl> <vbn>Wanted</vbn> <pps>:</pps> <cd>One</cd> <nnp>Graphing</nnp> <nn>Calculator</nn>
f2a7b994961219e8ff398d01832461bc,<nnp>Mimio</nnp> <vbd>Needed</vbd>
f2a334a7a52f414199af82e2619d9e16,<ppl>``</ppl> <prps>Our</prps> <nnp>School</nnp> <nns>Needs</nns> <nn>Playground</nn> <nnp>Equipment</nnp>
f2a307de2f5bfcc936d7f333d5a8ecd9,<jj>Critical</jj> <nn>Reading</nn> <pps>:</pps> <rb>Never</rb> <vb>Take</vb> <det>a</det> <nn>Text</nn> <in>at</in> <nnp>Face</nnp> <nnp>Value</nnp> <pp>!</pp>
f285e5bc1c217b51877740fac028969e,<nnp>Computer</nnp> <nn>Fun</nn>
f2700427e0816a3f423fc11a4250439d,<ppl>``</ppl> <nnp>Tablet</nnp>
